;Concurso;bola_id;bola_num_sort
1055;71;Bola14;22.0
1056;71;Bola15;23.0
1057;71;Bola2;3.0
1058;71;Bola3;5.0
1059;71;Bola4;6.0
1060;71;Bola5;8.0
1061;71;Bola6;9.0
1062;71;Bola7;11.0
1063;71;Bola8;13.0
1064;71;Bola9;14.0
1065;72;Bola1;1.0
1066;72;Bola10;16.0
1067;72;Bola11;17.0
1068;72;Bola12;18.0
1069;72;Bola13;23.0
1070;72;Bola14;24.0
1071;72;Bola15;25.0
1072;72;Bola2;2.0
1073;72;Bola3;5.0
1074;72;Bola4;7.0
1075;72;Bola5;8.0
1076;72;Bola6;11.0
1077;72;Bola7;12.0
1078;72;Bola8;13.0
1079;72;Bola9;15.0
1080;73;Bola1;1.0
1081;73;Bola10;16.0
1082;73;Bola11;17.0
1083;73;Bola12;18.0
1084;73;Bola13;19.0
1085;73;Bola14;21.0
1086;73;Bola15;25.0
1087;73;Bola2;2.0
1088;73;Bola3;5.0
1089;73;Bola4;7.0
1090;73;Bola5;10.0
1091;73;Bola6;11.0
1092;73;Bola7;13.0
1093;73;Bola8;14.0
1094;73;Bola9;15.0
1095;74;Bola1;1.0
1096;74;Bola10;15.0
1097;74;Bola11;16.0
1098;74;Bola12;18.0
1099;74;Bola13;22.0
1100;74;Bola14;23.0
1101;74;Bola15;25.0
1102;74;Bola2;2.0
1103;74;Bola3;3.0
1104;74;Bola4;4.0
1105;74;Bola5;5.0
1106;74;Bola6;6.0
1107;74;Bola7;8.0
1108;74;Bola8;11.0
1109;74;Bola9;13.0
1110;75;Bola1;1.0
1111;75;Bola10;13.0
1112;75;Bola11;15.0
1113;75;Bola12;16.0
1114;75;Bola13;17.0
1115;75;Bola14;20.0
1116;75;Bola15;25.0
1117;75;Bola2;3.0
1118;75;Bola3;4.0
1119;75;Bola4;5.0
1120;75;Bola5;6.0
1121;75;Bola6;7.0
1122;75;Bola7;8.0
1123;75;Bola8;10.0
1124;75;Bola9;11.0
1125;76;Bola1;1.0
1126;76;Bola10;16.0
1127;76;Bola11;17.0
1128;76;Bola12;19.0
1129;76;Bola13;21.0
1130;76;Bola14;23.0
1131;76;Bola15;25.0
1132;76;Bola2;3.0
1133;76;Bola3;5.0
1134;76;Bola4;8.0
1135;76;Bola5;9.0
1136;76;Bola6;10.0
1137;76;Bola7;12.0
1138;76;Bola8;13.0
1139;76;Bola9;15.0
1140;77;Bola1;2.0
1141;77;Bola10;18.0
1142;77;Bola11;20.0
1143;77;Bola12;21.0
1144;77;Bola13;22.0
1145;77;Bola14;24.0
1146;77;Bola15;25.0
1147;77;Bola2;3.0
1148;77;Bola3;4.0
1149;77;Bola4;6.0
1150;77;Bola5;8.0
1151;77;Bola6;9.0
1152;77;Bola7;11.0
1153;77;Bola8;14.0
1154;77;Bola9;17.0
1155;78;Bola1;1.0
1156;78;Bola10;15.0
1157;78;Bola11;16.0
1158;78;Bola12;17.0
1159;78;Bola13;18.0
1160;78;Bola14;20.0
1161;78;Bola15;23.0
1162;78;Bola2;2.0
1163;78;Bola3;3.0
1164;78;Bola4;5.0
1165;78;Bola5;6.0
1166;78;Bola6;7.0
1167;78;Bola7;8.0
1168;78;Bola8;12.0
1169;78;Bola9;13.0
1170;79;Bola1;1.0
1171;79;Bola10;18.0
1172;79;Bola11;20.0
1173;79;Bola12;22.0
1174;79;Bola13;23.0
1175;79;Bola14;24.0
1176;79;Bola15;25.0
1177;79;Bola2;2.0
1178;79;Bola3;3.0
1179;79;Bola4;5.0
1180;79;Bola5;9.0
1181;79;Bola6;12.0
1182;79;Bola7;14.0
1183;79;Bola8;15.0
1184;79;Bola9;17.0
1185;80;Bola1;1.0
1186;80;Bola10;15.0
1187;80;Bola11;17.0
1188;80;Bola12;18.0
1189;80;Bola13;20.0
1190;80;Bola14;22.0
1191;80;Bola15;25.0
1192;80;Bola2;2.0
1193;80;Bola3;3.0
1194;80;Bola4;4.0
1195;80;Bola5;5.0
1196;80;Bola6;7.0
1197;80;Bola7;9.0
1198;80;Bola8;10.0
1199;80;Bola9;14.0
1200;81;Bola1;1.0
1201;81;Bola10;13.0
1202;81;Bola11;15.0
1203;81;Bola12;16.0
1204;81;Bola13;17.0
1205;81;Bola14;19.0
1206;81;Bola15;21.0
1207;81;Bola2;2.0
1208;81;Bola3;3.0
1209;81;Bola4;4.0
1210;81;Bola5;5.0
1211;81;Bola6;6.0
1212;81;Bola7;7.0
1213;81;Bola8;10.0
1214;81;Bola9;11.0
1215;82;Bola1;1.0
1216;82;Bola10;17.0
1217;82;Bola11;18.0
1218;82;Bola12;19.0
1219;82;Bola13;20.0
1220;82;Bola14;22.0
1221;82;Bola15;23.0
1222;82;Bola2;4.0
1223;82;Bola3;5.0
1224;82;Bola4;6.0
1225;82;Bola5;8.0
1226;82;Bola6;9.0
1227;82;Bola7;12.0
1228;82;Bola8;13.0
1229;82;Bola9;15.0
1230;83;Bola1;1.0
1231;83;Bola10;13.0
1232;83;Bola11;14.0
1233;83;Bola12;20.0
1234;83;Bola13;23.0
1235;83;Bola14;24.0
1236;83;Bola15;25.0
1237;83;Bola2;2.0
1238;83;Bola3;3.0
1239;83;Bola4;5.0
1240;83;Bola5;6.0
1241;83;Bola6;8.0
1242;83;Bola7;10.0
1243;83;Bola8;11.0
1244;83;Bola9;12.0
1245;84;Bola1;1.0
1246;84;Bola10;19.0
1247;84;Bola11;20.0
1248;84;Bola12;22.0
1249;84;Bola13;23.0
1250;84;Bola14;24.0
1251;84;Bola15;25.0
1252;84;Bola2;2.0
1253;84;Bola3;4.0
1254;84;Bola4;6.0
1255;84;Bola5;8.0
1256;84;Bola6;12.0
1257;84;Bola7;15.0
1258;84;Bola8;16.0
1259;84;Bola9;17.0
1260;85;Bola1;1.0
1261;85;Bola10;15.0
1262;85;Bola11;16.0
1263;85;Bola12;18.0
1264;85;Bola13;21.0
1265;85;Bola14;22.0
1266;85;Bola15;23.0
1267;85;Bola2;2.0
1268;85;Bola3;5.0
1269;85;Bola4;7.0
1270;85;Bola5;8.0
1271;85;Bola6;9.0
1272;85;Bola7;11.0
1273;85;Bola8;13.0
1274;85;Bola9;14.0
1275;86;Bola1;2.0
1276;86;Bola10;17.0
1277;86;Bola11;18.0
1278;86;Bola12;19.0
1279;86;Bola13;23.0
1280;86;Bola14;24.0
1281;86;Bola15;25.0
1282;86;Bola2;4.0
1283;86;Bola3;5.0
1284;86;Bola4;6.0
1285;86;Bola5;8.0
1286;86;Bola6;9.0
1287;86;Bola7;12.0
1288;86;Bola8;13.0
1289;86;Bola9;14.0
1290;87;Bola1;1.0
1291;87;Bola10;15.0
1292;87;Bola11;18.0
1293;87;Bola12;20.0
1294;87;Bola13;22.0
1295;87;Bola14;24.0
1296;87;Bola15;25.0
1297;87;Bola2;2.0
1298;87;Bola3;3.0
1299;87;Bola4;5.0
1300;87;Bola5;8.0
1301;87;Bola6;9.0
1302;87;Bola7;10.0
1303;87;Bola8;11.0
1304;87;Bola9;13.0
1305;88;Bola1;1.0
1306;88;Bola10;14.0
1307;88;Bola11;17.0
1308;88;Bola12;18.0
1309;88;Bola13;19.0
1310;88;Bola14;24.0
1311;88;Bola15;25.0
1312;88;Bola2;2.0
1313;88;Bola3;4.0
1314;88;Bola4;5.0
1315;88;Bola5;8.0
1316;88;Bola6;9.0
1317;88;Bola7;10.0
1318;88;Bola8;11.0
1319;88;Bola9;12.0
1320;89;Bola1;1.0
1321;89;Bola10;20.0
1322;89;Bola11;21.0
1323;89;Bola12;22.0
1324;89;Bola13;23.0
1325;89;Bola14;24.0
1326;89;Bola15;25.0
1327;89;Bola2;6.0
1328;89;Bola3;11.0
1329;89;Bola4;12.0
1330;89;Bola5;13.0
1331;89;Bola6;15.0
1332;89;Bola7;16.0
1333;89;Bola8;17.0
1334;89;Bola9;19.0
1335;90;Bola1;1.0
1336;90;Bola10;20.0
1337;90;Bola11;21.0
1338;90;Bola12;22.0
1339;90;Bola13;23.0
1340;90;Bola14;24.0
1341;90;Bola15;25.0
1342;90;Bola2;2.0
1343;90;Bola3;3.0
1344;90;Bola4;8.0
1345;90;Bola5;10.0
1346;90;Bola6;11.0
1347;90;Bola7;12.0
1348;90;Bola8;15.0
1349;90;Bola9;17.0
1350;91;Bola1;1.0
1351;91;Bola10;16.0
1352;91;Bola11;17.0
1353;91;Bola12;20.0
1354;91;Bola13;22.0
1355;91;Bola14;23.0
1356;91;Bola15;25.0
1357;91;Bola2;4.0
1358;91;Bola3;9.0
1359;91;Bola4;10.0
1360;91;Bola5;11.0
1361;91;Bola6;12.0
1362;91;Bola7;13.0
1363;91;Bola8;14.0
1364;91;Bola9;15.0
1365;92;Bola1;1.0
1366;92;Bola10;17.0
1367;92;Bola11;18.0
1368;92;Bola12;19.0
1369;92;Bola13;21.0
1370;92;Bola14;22.0
1371;92;Bola15;24.0
1372;92;Bola2;2.0
1373;92;Bola3;4.0
1374;92;Bola4;6.0
1375;92;Bola5;8.0
1376;92;Bola6;12.0
1377;92;Bola7;13.0
1378;92;Bola8;14.0
1379;92;Bola9;15.0
1380;93;Bola1;2.0
1381;93;Bola10;18.0
1382;93;Bola11;19.0
1383;93;Bola12;20.0
1384;93;Bola13;21.0
1385;93;Bola14;23.0
1386;93;Bola15;24.0
1387;93;Bola2;4.0
1388;93;Bola3;5.0
1389;93;Bola4;6.0
1390;93;Bola5;7.0
1391;93;Bola6;9.0
1392;93;Bola7;10.0
1393;93;Bola8;13.0
1394;93;Bola9;17.0
1395;94;Bola1;2.0
1396;94;Bola10;17.0
1397;94;Bola11;18.0
1398;94;Bola12;21.0
1399;94;Bola13;22.0
1400;94;Bola14;23.0
1401;94;Bola15;24.0
1402;94;Bola2;4.0
1403;94;Bola3;8.0
1404;94;Bola4;9.0
1405;94;Bola5;11.0
1406;94;Bola6;12.0
1407;94;Bola7;13.0
1408;94;Bola8;15.0
1409;94;Bola9;16.0
1410;95;Bola1;1.0
1411;95;Bola10;15.0
1412;95;Bola11;17.0
1413;95;Bola12;18.0
1414;95;Bola13;19.0
1415;95;Bola14;20.0
1416;95;Bola15;22.0
1417;95;Bola2;2.0
1418;95;Bola3;3.0
1419;95;Bola4;4.0
1420;95;Bola5;5.0
1421;95;Bola6;10.0
1422;95;Bola7;11.0
1423;95;Bola8;12.0
1424;95;Bola9;14.0
1425;96;Bola1;3.0
1426;96;Bola10;18.0
1427;96;Bola11;19.0
1428;96;Bola12;21.0
1429;96;Bola13;22.0
1430;96;Bola14;23.0
1431;96;Bola15;24.0
1432;96;Bola2;4.0
1433;96;Bola3;6.0
1434;96;Bola4;9.0
1435;96;Bola5;10.0
1436;96;Bola6;12.0
1437;96;Bola7;14.0
1438;96;Bola8;16.0
1439;96;Bola9;17.0
1440;97;Bola1;3.0
1441;97;Bola10;19.0
1442;97;Bola11;20.0
1443;97;Bola12;22.0
1444;97;Bola13;23.0
1445;97;Bola14;24.0
1446;97;Bola15;25.0
1447;97;Bola2;4.0
1448;97;Bola3;6.0
1449;97;Bola4;10.0
1450;97;Bola5;12.0
1451;97;Bola6;13.0
1452;97;Bola7;14.0
1453;97;Bola8;15.0
1454;97;Bola9;17.0
1455;98;Bola1;1.0
1456;98;Bola10;18.0
1457;98;Bola11;20.0
1458;98;Bola12;22.0
1459;98;Bola13;23.0
1460;98;Bola14;24.0
1461;98;Bola15;25.0
1462;98;Bola2;2.0
1463;98;Bola3;5.0
1464;98;Bola4;6.0
1465;98;Bola5;8.0
1466;98;Bola6;10.0
1467;98;Bola7;11.0
1468;98;Bola8;15.0
1469;98;Bola9;17.0
1470;99;Bola1;1.0
1471;99;Bola10;16.0
1472;99;Bola11;17.0
1473;99;Bola12;20.0
1474;99;Bola13;21.0
1475;99;Bola14;24.0
1476;99;Bola15;25.0
1477;99;Bola2;2.0
1478;99;Bola3;3.0
1479;99;Bola4;4.0
1480;99;Bola5;7.0
1481;99;Bola6;10.0
1482;99;Bola7;11.0
1483;99;Bola8;13.0
1484;99;Bola9;14.0
1485;100;Bola1;1.0
1486;100;Bola10;14.0
1487;100;Bola11;16.0
1488;100;Bola12;17.0
1489;100;Bola13;22.0
1490;100;Bola14;23.0
1491;100;Bola15;25.0
1492;100;Bola2;3.0
1493;100;Bola3;4.0
1494;100;Bola4;8.0
1495;100;Bola5;9.0
1496;100;Bola6;10.0
1497;100;Bola7;11.0
1498;100;Bola8;12.0
1499;100;Bola9;13.0
1500;101;Bola1;1.0
1501;101;Bola10;17.0
1502;101;Bola11;19.0
1503;101;Bola12;20.0
1504;101;Bola13;21.0
1505;101;Bola14;23.0
1506;101;Bola15;24.0
1507;101;Bola2;3.0
1508;101;Bola3;6.0
1509;101;Bola4;7.0
1510;101;Bola5;9.0
1511;101;Bola6;10.0
1512;101;Bola7;13.0
1513;101;Bola8;14.0
1514;101;Bola9;16.0
1515;102;Bola1;1.0
1516;102;Bola10;18.0
1517;102;Bola11;19.0
1518;102;Bola12;21.0
1519;102;Bola13;22.0
1520;102;Bola14;23.0
1521;102;Bola15;25.0
1522;102;Bola2;2.0
1523;102;Bola3;3.0
1524;102;Bola4;4.0
1525;102;Bola5;7.0
1526;102;Bola6;9.0
1527;102;Bola7;10.0
1528;102;Bola8;11.0
1529;102;Bola9;12.0
1530;103;Bola1;1.0
1531;103;Bola10;16.0
1532;103;Bola11;17.0
1533;103;Bola12;18.0
1534;103;Bola13;22.0
1535;103;Bola14;23.0
1536;103;Bola15;25.0
1537;103;Bola2;2.0
1538;103;Bola3;3.0
1539;103;Bola4;4.0
1540;103;Bola5;5.0
1541;103;Bola6;7.0
1542;103;Bola7;8.0
1543;103;Bola8;10.0
1544;103;Bola9;11.0
1545;104;Bola1;5.0
1546;104;Bola10;18.0
1547;104;Bola11;19.0
1548;104;Bola12;21.0
1549;104;Bola13;22.0
1550;104;Bola14;24.0
1551;104;Bola15;25.0
1552;104;Bola2;6.0
1553;104;Bola3;7.0
1554;104;Bola4;10.0
1555;104;Bola5;11.0
1556;104;Bola6;13.0
1557;104;Bola7;14.0
1558;104;Bola8;15.0
1559;104;Bola9;16.0
1560;105;Bola1;4.0
1561;105;Bola10;15.0
1562;105;Bola11;17.0
1563;105;Bola12;19.0
1564;105;Bola13;21.0
1565;105;Bola14;22.0
1566;105;Bola15;25.0
1567;105;Bola2;6.0
1568;105;Bola3;7.0
1569;105;Bola4;8.0
1570;105;Bola5;9.0
1571;105;Bola6;10.0
1572;105;Bola7;11.0
1573;105;Bola8;12.0
1574;105;Bola9;13.0
1575;106;Bola1;1.0
1576;106;Bola10;14.0
1577;106;Bola11;15.0
1578;106;Bola12;17.0
1579;106;Bola13;22.0
1580;106;Bola14;23.0
1581;106;Bola15;25.0
1582;106;Bola2;2.0
1583;106;Bola3;3.0
1584;106;Bola4;4.0
1585;106;Bola5;5.0
1586;106;Bola6;6.0
1587;106;Bola7;10.0
1588;106;Bola8;12.0
1589;106;Bola9;13.0
1590;107;Bola1;1.0
1591;107;Bola10;15.0
1592;107;Bola11;17.0
1593;107;Bola12;18.0
1594;107;Bola13;21.0
1595;107;Bola14;24.0
1596;107;Bola15;25.0
1597;107;Bola2;3.0
1598;107;Bola3;4.0
1599;107;Bola4;6.0
1600;107;Bola5;7.0
1601;107;Bola6;8.0
1602;107;Bola7;9.0
1603;107;Bola8;11.0
1604;107;Bola9;12.0
1605;108;Bola1;1.0
1606;108;Bola10;15.0
1607;108;Bola11;16.0
1608;108;Bola12;18.0
1609;108;Bola13;22.0
1610;108;Bola14;23.0
1611;108;Bola15;25.0
1612;108;Bola2;2.0
1613;108;Bola3;4.0
1614;108;Bola4;7.0
1615;108;Bola5;8.0
1616;108;Bola6;9.0
1617;108;Bola7;11.0
1618;108;Bola8;12.0
1619;108;Bola9;14.0
1620;109;Bola1;1.0
1621;109;Bola10;18.0
1622;109;Bola11;20.0
1623;109;Bola12;21.0
1624;109;Bola13;23.0
1625;109;Bola14;24.0
1626;109;Bola15;25.0
1627;109;Bola2;3.0
1628;109;Bola3;5.0
1629;109;Bola4;7.0
1630;109;Bola5;9.0
1631;109;Bola6;11.0
1632;109;Bola7;12.0
1633;109;Bola8;13.0
1634;109;Bola9;16.0
1635;110;Bola1;1.0
1636;110;Bola10;19.0
1637;110;Bola11;20.0
1638;110;Bola12;21.0
1639;110;Bola13;22.0
1640;110;Bola14;23.0
1641;110;Bola15;25.0
1642;110;Bola2;3.0
1643;110;Bola3;4.0
1644;110;Bola4;5.0
1645;110;Bola5;6.0
1646;110;Bola6;12.0
1647;110;Bola7;13.0
1648;110;Bola8;14.0
1649;110;Bola9;17.0
1650;111;Bola1;1.0
1651;111;Bola10;18.0
1652;111;Bola11;19.0
1653;111;Bola12;21.0
1654;111;Bola13;22.0
1655;111;Bola14;24.0
1656;111;Bola15;25.0
1657;111;Bola2;5.0
1658;111;Bola3;6.0
1659;111;Bola4;10.0
1660;111;Bola5;11.0
1661;111;Bola6;12.0
1662;111;Bola7;13.0
1663;111;Bola8;15.0
1664;111;Bola9;17.0
1665;112;Bola1;1.0
1666;112;Bola10;17.0
1667;112;Bola11;18.0
1668;112;Bola12;19.0
1669;112;Bola13;20.0
1670;112;Bola14;21.0
1671;112;Bola15;23.0
1672;112;Bola2;2.0
1673;112;Bola3;3.0
1674;112;Bola4;4.0
1675;112;Bola5;6.0
1676;112;Bola6;10.0
1677;112;Bola7;11.0
1678;112;Bola8;14.0
1679;112;Bola9;15.0
1680;113;Bola1;1.0
1681;113;Bola10;14.0
1682;113;Bola11;19.0
1683;113;Bola12;20.0
1684;113;Bola13;21.0
1685;113;Bola14;24.0
1686;113;Bola15;25.0
1687;113;Bola2;2.0
1688;113;Bola3;4.0
1689;113;Bola4;5.0
1690;113;Bola5;6.0
1691;113;Bola6;8.0
1692;113;Bola7;11.0
1693;113;Bola8;12.0
1694;113;Bola9;13.0
1695;114;Bola1;1.0
1696;114;Bola10;14.0
1697;114;Bola11;20.0
1698;114;Bola12;21.0
1699;114;Bola13;22.0
1700;114;Bola14;24.0
1701;114;Bola15;25.0
1702;114;Bola2;2.0
1703;114;Bola3;3.0
1704;114;Bola4;6.0
1705;114;Bola5;7.0
1706;114;Bola6;8.0
1707;114;Bola7;9.0
1708;114;Bola8;10.0
1709;114;Bola9;11.0
1710;115;Bola1;1.0
1711;115;Bola10;16.0
1712;115;Bola11;17.0
1713;115;Bola12;18.0
1714;115;Bola13;20.0
1715;115;Bola14;21.0
1716;115;Bola15;25.0
1717;115;Bola2;4.0
1718;115;Bola3;5.0
1719;115;Bola4;6.0
1720;115;Bola5;7.0
1721;115;Bola6;9.0
1722;115;Bola7;11.0
1723;115;Bola8;12.0
1724;115;Bola9;13.0
1725;116;Bola1;1.0
1726;116;Bola10;18.0
1727;116;Bola11;19.0
1728;116;Bola12;20.0
1729;116;Bola13;21.0
1730;116;Bola14;23.0
1731;116;Bola15;25.0
1732;116;Bola2;2.0
1733;116;Bola3;9.0
1734;116;Bola4;10.0
1735;116;Bola5;11.0
1736;116;Bola6;12.0
1737;116;Bola7;13.0
1738;116;Bola8;14.0
1739;116;Bola9;16.0
1740;117;Bola1;5.0
1741;117;Bola10;15.0
1742;117;Bola11;17.0
1743;117;Bola12;18.0
1744;117;Bola13;20.0
1745;117;Bola14;23.0
1746;117;Bola15;25.0
1747;117;Bola2;6.0
1748;117;Bola3;7.0
1749;117;Bola4;9.0
1750;117;Bola5;10.0
1751;117;Bola6;11.0
1752;117;Bola7;12.0
1753;117;Bola8;13.0
1754;117;Bola9;14.0
1755;118;Bola1;2.0
1756;118;Bola10;18.0
1757;118;Bola11;19.0
1758;118;Bola12;21.0
1759;118;Bola13;22.0
1760;118;Bola14;23.0
1761;118;Bola15;24.0
1762;118;Bola2;4.0
1763;118;Bola3;5.0
1764;118;Bola4;6.0
1765;118;Bola5;8.0
1766;118;Bola6;12.0
1767;118;Bola7;13.0
1768;118;Bola8;14.0
1769;118;Bola9;15.0
1770;119;Bola1;1.0
1771;119;Bola10;18.0
1772;119;Bola11;20.0
1773;119;Bola12;21.0
1774;119;Bola13;22.0
1775;119;Bola14;23.0
1776;119;Bola15;24.0
1777;119;Bola2;4.0
1778;119;Bola3;6.0
1779;119;Bola4;8.0
1780;119;Bola5;9.0
1781;119;Bola6;10.0
1782;119;Bola7;11.0
1783;119;Bola8;15.0
1784;119;Bola9;17.0
1785;120;Bola1;1.0
1786;120;Bola10;16.0
1787;120;Bola11;18.0
1788;120;Bola12;19.0
1789;120;Bola13;20.0
1790;120;Bola14;21.0
1791;120;Bola15;24.0
1792;120;Bola2;3.0
1793;120;Bola3;5.0
1794;120;Bola4;7.0
1795;120;Bola5;8.0
1796;120;Bola6;11.0
1797;120;Bola7;12.0
1798;120;Bola8;13.0
1799;120;Bola9;15.0
1800;121;Bola1;1.0
1801;121;Bola10;16.0
1802;121;Bola11;17.0
1803;121;Bola12;18.0
1804;121;Bola13;23.0
1805;121;Bola14;24.0
1806;121;Bola15;25.0
1807;121;Bola2;2.0
1808;121;Bola3;4.0
1809;121;Bola4;5.0
1810;121;Bola5;7.0
1811;121;Bola6;9.0
1812;121;Bola7;10.0
1813;121;Bola8;11.0
1814;121;Bola9;12.0
1815;122;Bola1;1.0
1816;122;Bola10;17.0
1817;122;Bola11;18.0
1818;122;Bola12;20.0
1819;122;Bola13;22.0
1820;122;Bola14;23.0
1821;122;Bola15;25.0
1822;122;Bola2;2.0
1823;122;Bola3;4.0
1824;122;Bola4;5.0
1825;122;Bola5;8.0
1826;122;Bola6;9.0
1827;122;Bola7;10.0
1828;122;Bola8;13.0
1829;122;Bola9;15.0
1830;123;Bola1;4.0
1831;123;Bola10;19.0
1832;123;Bola11;20.0
1833;123;Bola12;21.0
1834;123;Bola13;22.0
1835;123;Bola14;23.0
1836;123;Bola15;24.0
1837;123;Bola2;5.0
1838;123;Bola3;6.0
1839;123;Bola4;7.0
1840;123;Bola5;11.0
1841;123;Bola6;12.0
1842;123;Bola7;13.0
1843;123;Bola8;17.0
1844;123;Bola9;18.0
1845;124;Bola1;2.0
1846;124;Bola10;18.0
1847;124;Bola11;19.0
1848;124;Bola12;20.0
1849;124;Bola13;21.0
1850;124;Bola14;24.0
1851;124;Bola15;25.0
1852;124;Bola2;3.0
1853;124;Bola3;4.0
1854;124;Bola4;6.0
1855;124;Bola5;7.0
1856;124;Bola6;9.0
1857;124;Bola7;14.0
1858;124;Bola8;15.0
1859;124;Bola9;16.0
1860;125;Bola1;2.0
1861;125;Bola10;15.0
1862;125;Bola11;16.0
1863;125;Bola12;21.0
1864;125;Bola13;22.0
1865;125;Bola14;24.0
1866;125;Bola15;25.0
1867;125;Bola2;3.0
1868;125;Bola3;4.0
1869;125;Bola4;6.0
1870;125;Bola5;7.0
1871;125;Bola6;9.0
1872;125;Bola7;10.0
1873;125;Bola8;11.0
1874;125;Bola9;12.0
1875;126;Bola1;1.0
1876;126;Bola10;16.0
1877;126;Bola11;18.0
1878;126;Bola12;21.0
1879;126;Bola13;22.0
1880;126;Bola14;24.0
1881;126;Bola15;25.0
1882;126;Bola2;2.0
1883;126;Bola3;3.0
1884;126;Bola4;4.0
1885;126;Bola5;6.0
1886;126;Bola6;7.0
1887;126;Bola7;8.0
1888;126;Bola8;13.0
1889;126;Bola9;14.0
1890;127;Bola1;1.0
1891;127;Bola10;13.0
1892;127;Bola11;18.0
1893;127;Bola12;19.0
1894;127;Bola13;22.0
1895;127;Bola14;23.0
1896;127;Bola15;25.0
1897;127;Bola2;2.0
1898;127;Bola3;3.0
1899;127;Bola4;4.0
1900;127;Bola5;5.0
1901;127;Bola6;7.0
1902;127;Bola7;10.0
1903;127;Bola8;11.0
1904;127;Bola9;12.0
1905;128;Bola1;2.0
1906;128;Bola10;17.0
1907;128;Bola11;19.0
1908;128;Bola12;20.0
1909;128;Bola13;21.0
1910;128;Bola14;23.0
1911;128;Bola15;25.0
1912;128;Bola2;3.0
1913;128;Bola3;4.0
1914;128;Bola4;6.0
1915;128;Bola5;11.0
1916;128;Bola6;13.0
1917;128;Bola7;14.0
1918;128;Bola8;15.0
1919;128;Bola9;16.0
1920;129;Bola1;2.0
1921;129;Bola10;19.0
1922;129;Bola11;20.0
1923;129;Bola12;21.0
1924;129;Bola13;22.0
1925;129;Bola14;23.0
1926;129;Bola15;25.0
1927;129;Bola2;5.0
1928;129;Bola3;6.0
1929;129;Bola4;7.0
1930;129;Bola5;9.0
1931;129;Bola6;11.0
1932;129;Bola7;13.0
1933;129;Bola8;15.0
1934;129;Bola9;18.0
1935;130;Bola1;2.0
1936;130;Bola10;15.0
1937;130;Bola11;17.0
1938;130;Bola12;19.0
1939;130;Bola13;23.0
1940;130;Bola14;24.0
1941;130;Bola15;25.0
1942;130;Bola2;3.0
1943;130;Bola3;4.0
1944;130;Bola4;5.0
1945;130;Bola5;6.0
1946;130;Bola6;9.0
1947;130;Bola7;10.0
1948;130;Bola8;12.0
1949;130;Bola9;13.0
1950;131;Bola1;2.0
1951;131;Bola10;15.0
1952;131;Bola11;19.0
1953;131;Bola12;20.0
1954;131;Bola13;22.0
1955;131;Bola14;23.0
1956;131;Bola15;25.0
1957;131;Bola2;4.0
1958;131;Bola3;5.0
1959;131;Bola4;6.0
1960;131;Bola5;7.0
1961;131;Bola6;8.0
1962;131;Bola7;11.0
1963;131;Bola8;12.0
1964;131;Bola9;13.0
1965;132;Bola1;1.0
1966;132;Bola10;15.0
1967;132;Bola11;16.0
1968;132;Bola12;17.0
1969;132;Bola13;22.0
1970;132;Bola14;23.0
1971;132;Bola15;25.0
1972;132;Bola2;3.0
1973;132;Bola3;4.0
1974;132;Bola4;5.0
1975;132;Bola5;7.0
1976;132;Bola6;9.0
1977;132;Bola7;10.0
1978;132;Bola8;11.0
1979;132;Bola9;14.0
1980;133;Bola1;1.0
1981;133;Bola10;18.0
1982;133;Bola11;19.0
1983;133;Bola12;20.0
1984;133;Bola13;21.0
1985;133;Bola14;22.0
1986;133;Bola15;23.0
1987;133;Bola2;3.0
1988;133;Bola3;4.0
1989;133;Bola4;5.0
1990;133;Bola5;8.0
1991;133;Bola6;9.0
1992;133;Bola7;11.0
1993;133;Bola8;13.0
1994;133;Bola9;15.0
1995;134;Bola1;1.0
1996;134;Bola10;14.0
1997;134;Bola11;16.0
1998;134;Bola12;17.0
1999;134;Bola13;19.0
2000;134;Bola14;22.0
2001;134;Bola15;25.0
2002;134;Bola2;3.0
2003;134;Bola3;5.0
2004;134;Bola4;7.0
2005;134;Bola5;8.0
2006;134;Bola6;10.0
2007;134;Bola7;11.0
2008;134;Bola8;12.0
2009;134;Bola9;13.0
2010;135;Bola1;1.0
2011;135;Bola10;18.0
2012;135;Bola11;19.0
2013;135;Bola12;20.0
2014;135;Bola13;21.0
2015;135;Bola14;22.0
2016;135;Bola15;25.0
2017;135;Bola2;2.0
2018;135;Bola3;5.0
2019;135;Bola4;7.0
2020;135;Bola5;8.0
2021;135;Bola6;10.0
2022;135;Bola7;13.0
2023;135;Bola8;14.0
2024;135;Bola9;15.0
2025;136;Bola1;1.0
2026;136;Bola10;15.0
2027;136;Bola11;17.0
2028;136;Bola12;21.0
2029;136;Bola13;22.0
2030;136;Bola14;23.0
2031;136;Bola15;24.0
2032;136;Bola2;2.0
2033;136;Bola3;3.0
2034;136;Bola4;5.0
2035;136;Bola5;6.0
2036;136;Bola6;9.0
2037;136;Bola7;12.0
2038;136;Bola8;13.0
2039;136;Bola9;14.0
2040;137;Bola1;2.0
2041;137;Bola10;17.0
2042;137;Bola11;18.0
2043;137;Bola12;19.0
2044;137;Bola13;20.0
2045;137;Bola14;21.0
2046;137;Bola15;25.0
2047;137;Bola2;6.0
2048;137;Bola3;8.0
2049;137;Bola4;9.0
2050;137;Bola5;10.0
2051;137;Bola6;11.0
2052;137;Bola7;12.0
